Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
60,3.8642620515823363,3.863651782274246,0.0582375,0.0592
61,3.8891352605819702,3.888793057203293,0.040575,0.042
62,3.8809049224853513,3.882702386379242,0.0609125,0.06235
63,3.929309787750244,3.9309772491455077,0.0597125,0.06125
64,3.874353744983673,3.8759894251823424,0.0583875,0.0589
65,3.8713006556034086,3.8728796005249024,0.0563,0.0566
66,3.895688784122467,3.8952072501182555,0.0602375,0.0613
67,3.8815948855876923,3.884125328063965,0.0706375,0.073
68,3.8642540371417997,3.8670564532279967,0.0509,0.0518
69,3.8933837676048277,3.896893244981766,0.0416375,0.03885
70,3.8893785524368285,3.8904385030269624,0.03715,0.03705
71,3.9167127096652985,3.9217699110507964,0.0459,0.04525
72,3.8716484296321867,3.873481571674347,0.03945,0.04125
73,3.877796198129654,3.882549488544464,0.0682375,0.06965
74,3.8672761869430543,3.8697215378284455,0.0541125,0.05425
75,3.868631510734558,3.86752735376358,0.0632875,0.0639
76,3.888348764181137,3.8889792025089265,0.0565625,0.0575
77,3.89020107626915,3.8902846813201903,0.0426875,0.04415
78,3.8924138605594636,3.892695724964142,0.0571625,0.0583
79,3.874262784719467,3.8750024855136873,0.03545,0.03615
80,3.909380019903183,3.9108930945396425,0.0403625,0.0406
81,3.8985651195049287,3.896909826993942,0.05785,0.05865
82,3.882088310718536,3.882900428771973,0.0397375,0.03855
83,3.8733780300617218,3.8733764827251433,0.0459375,0.046
84,3.874217849969864,3.874643164873123,0.04365,0.0433
85,3.8649744510650637,3.8654403388500214,0.0422125,0.0427
86,3.8761887121200562,3.879269337654114,0.0584875,0.0597
87,3.893243647813797,3.8930563151836397,0.0601,0.0616
88,3.9071729719638824,3.906223547458649,0.060525,0.0613
89,3.9264493906497955,3.9296634912490847,0.0580125,0.05945
90,3.8648066556453706,3.8663176000118256,0.0380375,0.03765
91,3.905245968103409,3.9105310261249544,0.041475,0.04135
92,3.8910935044288637,3.893117165565491,0.0416875,0.04085
93,4.0102361238002775,4.01716246008873,0.0452625,0.0438
94,3.8895415925979613,3.8964528381824493,0.0429875,0.04175
95,3.913967881202698,3.914177393913269,0.0383875,0.0389
96,3.8800763654708863,3.8825283288955688,0.0588875,0.0595
97,3.9099650394916536,3.907623881101608,0.043525,0.04515
98,3.922560532093048,3.9221223831176757,0.0441375,0.04545
99,3.9041070675849916,3.9123190462589266,0.056975,0.05625
100,3.9529731392860414,3.9554860830307006,0.056,0.05575
101,3.8925130307674407,3.8941987693309783,0.0434125,0.04495
102,3.8975944471359254,3.8933732509613037,0.043575,0.0457
103,3.9007489931583406,3.8971711874008177,0.05555,0.0555
