Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
133,3.8458420211076736,3.8483403396606444,0.05025,0.0485
134,16.556822508573532,16.56447618961334,0.0428875,0.04175
135,3.9128621464967726,3.9225047063827514,0.0399125,0.03945
136,4.145714305639267,4.132709571123123,0.039725,0.04045
137,4.636470798850059,4.649283345937729,0.050925,0.049
138,3.893975949883461,3.893373109102249,0.0503125,0.0485
139,3.9797004395723343,3.9903290343284605,0.039875,0.0404
140,3.872310270667076,3.8565611827373503,0.050525,0.04895
141,3.845645055770874,3.8496962690353396,0.0504125,0.0485
142,3.96997416973114,3.9889075577259065,0.0501125,0.04835
143,12.247102884054184,12.246812963485718,0.05845,0.0578
144,5.403651006817817,5.435648349523544,0.044275,0.04465
145,3.9412522011995317,3.945190756320953,0.050275,0.0485
146,3.9607550364732744,3.9574705266952517,0.050275,0.04845
147,17.10704425573349,17.115456690788267,0.0354125,0.03505
148,3.959001412987709,3.9791074073314667,0.0502375,0.0485
149,4.327699543237686,4.350993001461029,0.0502375,0.04835
150,4.987377269864083,5.126211836338043,0.0442375,0.0445
151,4.671397068500519,4.624919382333755,0.04385,0.04385
152,3.933211302161217,3.9598755300045014,0.0516125,0.0533
153,3.8925564432144166,3.9100814592838287,0.04485,0.04545
154,4.118120083212853,4.072584184408188,0.0448625,0.0457
155,4.199864682555199,4.180171881914139,0.0497,0.04805
156,4.031777375340462,4.070437068939209,0.0279,0.0295
157,3.9315157598257064,3.949024670124054,0.0266125,0.02695
158,5.671633108258248,5.7117520570755005,0.0498625,0.04855
159,4.115578815937043,4.121341865062714,0.042675,0.0417
160,3.90532523393631,3.900243821144104,0.0448125,0.04545
161,4.547937859892845,4.566632844209671,0.05095,0.05275
162,4.258637340664864,4.231671553850174,0.0505125,0.0488
163,4.388143591284752,4.4178462719917295,0.03945,0.0403
164,5.478348311185837,5.4148473334312435,0.0501125,0.05135
165,3.949712496995926,3.933445510864258,0.0503,0.0485
166,4.4677384662628175,4.4526735007762905,0.0504375,0.04885
167,4.499704283475876,4.574601694345474,0.0373,0.03885
168,5.21094097673893,5.1341099405288695,0.0519625,0.0498
169,4.2000854098796845,4.163256403207779,0.05045,0.0485
170,4.041489800214768,4.071037174463272,0.051275,0.05305
171,3.8572665441036222,3.878543972969055,0.039725,0.04035
172,5.013230496644974,4.930336174964904,0.0507125,0.0489
173,4.6663852506876,4.631956710815429,0.0509375,0.049
174,4.026581673622132,4.0265214943885805,0.050325,0.0485
175,3.976280859708786,3.9658894288539885,0.0448125,0.04545
176,4.114242632985115,4.115826261043549,0.0448125,0.0452
177,3.927188209891319,3.9104750466346743,0.0503625,0.0485
178,3.904836754798889,3.889517538547516,0.050275,0.0485
179,4.509536778926849,4.447850567102432,0.0398875,0.03955
180,4.113996627926826,4.0969625604152675,0.050575,0.0491
181,4.212089491486549,4.207201869487762,0.0373375,0.0389
182,4.909343221187592,4.713002154827118,0.044775,0.0451
183,3.9824447613954543,3.9830482268333434,0.0398375,0.0404
184,5.306506099700928,5.156368855237961,0.0498625,0.04815
185,3.9007627725601197,3.8915859031677247,0.044825,0.04535
186,4.374106406569481,4.303510410785675,0.0408,0.03975
187,4.356682708263397,4.31362784743309,0.0409125,0.0397
188,6.223207100629806,6.2092071580886845,0.03985,0.0375
189,5.033837619423866,4.748084579706192,0.051525,0.0501
190,3.9397500813007356,3.8934719562530518,0.0401625,0.03965
191,4.5513695001602175,4.528027687072754,0.05095,0.0529
192,3.977021180391312,3.932728029489517,0.0401,0.03955
193,4.188363637328148,4.129897074699402,0.0507375,0.049
194,4.213220912218094,4.221202032566071,0.05095,0.0498
195,6.9288472402095795,6.739803757667541,0.04475,0.04525
196,3.9344986200332643,3.934534705877304,0.0505375,0.04885
197,4.184676226377487,4.165503250360489,0.05145,0.0533
198,4.112718837857247,4.079314053058624,0.050925,0.0524
199,3.9366729295253755,3.895318056344986,0.03965,0.0405
200,4.034305363893509,3.999450602531433,0.049925,0.04845
201,4.376023161411285,4.34741064786911,0.0495625,0.04805
202,3.9224174201488493,3.911853566169739,0.0397,0.0405
203,4.188393939137459,4.158203805685043,0.040225,0.03975
204,4.0478842550516125,4.069998863935471,0.0503375,0.0487
205,4.251344078183174,4.316156983375549,0.0447375,0.04555
206,3.9689967960119246,4.016289324760437,0.0504625,0.04865
207,4.14396047770977,4.089801797866821,0.0512875,0.05305
208,4.3909706473350525,4.30141648054123,0.05105,0.05295
209,4.6460381835699085,4.620040003061295,0.0507375,0.04925
210,3.9524666357040403,3.916056208610535,0.0505625,0.0489
211,4.005820640921593,3.9747115576267245,0.0236625,0.02255
212,4.038958972692489,4.002531361579895,0.0505625,0.04885
213,5.301157979369163,5.184253895282746,0.0443375,0.04495
214,11.762966802120209,11.725488984584809,0.0268875,0.02685
215,3.9856560224294664,3.9722473073005675,0.0279,0.02945
216,3.9655186581611632,3.9144450497627257,0.0394875,0.03965
217,3.9771711367368696,3.9489703238010407,0.0395625,0.03975
218,6.9994002068042755,6.834276267290115,0.0183625,0.0188
219,4.37359308719635,4.379847477674485,0.03975,0.0405
220,3.895946958065033,3.9003972220420837,0.0514625,0.05315
221,4.48446103155613,4.496536810398101,0.0393125,0.0394
222,5.375208164453507,5.336783435344696,0.0399625,0.04005
223,19.66970617890358,18.546928143501283,0.0361875,0.0357
224,4.187720760703087,4.08615040063858,0.05095,0.0528
225,4.263233870267868,4.179974561929702,0.039175,0.0393
226,4.5381123608350755,4.42897889137268,0.0428875,0.04225
227,5.0852472674846645,5.091974176168442,0.0512875,0.05305
228,10.178800521492958,10.08854846715927,0.044925,0.0443
229,4.485816655158996,4.47430188536644,0.0396375,0.0397
230,4.223472718596458,4.1303350806236265,0.04295,0.042
231,3.90296207845211,3.8981548964977266,0.0426375,0.0417
232,4.996141001582146,4.813785858154297,0.0505125,0.04865
233,4.0196313244104385,3.975840437412262,0.0401375,0.03975
234,3.988953279852867,3.954627457857132,0.0375125,0.0392
235,4.258312259316444,4.1630565655231475,0.0398875,0.0406
236,4.402091314792633,4.2850455844402315,0.0510125,0.0529
237,4.427806863188744,4.414531475305557,0.0395375,0.03985
238,4.222254350781441,4.218341256380081,0.0401375,0.0398
239,4.251680309176445,4.222358074188232,0.0503125,0.04875
240,4.851114169955253,4.674022463560104,0.0501,0.04845
