Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
272,3.8196566843986512,3.817182129621506,0.056625,0.05785
273,3.827776267528534,3.825650614500046,0.0425875,0.0441
274,3.8252170026302337,3.823893415927887,0.042575,0.0441
275,3.8160051715373995,3.81489839553833,0.053325,0.05355
276,3.80966722369194,3.807804876565933,0.0427,0.0442
277,3.816031241416931,3.814540797472,0.0388875,0.0406
278,3.808363991975784,3.8068356454372405,0.053325,0.0536
279,3.816331840753555,3.8156886041164397,0.0396,0.0394
280,3.818080018758774,3.8179097175598145,0.0387,0.04095
281,3.8103274297714234,3.8101907789707186,0.0391875,0.0411
282,3.8114155316352845,3.8111960709095003,0.039525,0.0395
283,3.810851833820343,3.808953273296356,0.0425625,0.0441
284,3.800085229873657,3.797809988260269,0.056475,0.0578
285,3.811188257932663,3.8092022240161896,0.05695,0.0579
286,3.8065378987789154,3.805359351634979,0.0567125,0.05775
287,3.8031220662593843,3.8023627281188963,0.0423625,0.04365
288,3.8049572253227235,3.804387152194977,0.053475,0.0535
289,3.8056706285476682,3.804664295911789,0.0421125,0.04365
290,3.8042111134529115,3.8032578349113466,0.0414,0.0406
291,3.8062701022624967,3.804797798395157,0.0428,0.0417
292,3.8068773233890534,3.8053396582603454,0.0425875,0.0438
293,3.8093283581733703,3.807676684856415,0.0564,0.0574
294,3.8340492725372313,3.8314625144004824,0.0564,0.05745
295,3.8427572333812714,3.840603882074356,0.0563875,0.0574
296,3.82673459649086,3.8252066552639006,0.056425,0.05745
297,3.8466992485523224,3.8442781388759615,0.0563625,0.05745
298,3.853681849241257,3.850229972600937,0.0564625,0.05755
299,3.834873328208923,3.8305485785007476,0.0564375,0.05755
