Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
45,1.758412293791771,1.7800230640172958,0.58025,0.5781
46,1.748297551572323,1.7712590289115906,0.5834625,0.5824
47,1.749560207426548,1.7715694844722747,0.5824625,0.5802
48,1.7531940725445747,1.7748200690746307,0.5850625,0.5833
49,1.753752880692482,1.7808065247535705,0.5819,0.58065
50,1.754724950194359,1.7802430081367493,0.5813375,0.57845
51,1.7546823877096176,1.7825096261501312,0.5857625,0.58445
52,1.730610100030899,1.7562913310527801,0.5882375,0.5881
53,1.7364129188656807,1.7658454281091691,0.5859125,0.5861
54,1.7176461014151574,1.7477401047945023,0.5888125,0.58705
55,1.705115836262703,1.7359506875276565,0.5896,0.5897
56,1.722761187851429,1.755576903820038,0.5910375,0.58755
57,1.7128638586401939,1.7444914412498473,0.59215,0.5906
58,1.7072915896773337,1.733054577112198,0.5924625,0.5908
59,1.7166347768902779,1.7408361822366714,0.5895375,0.5905
60,1.7109325885772706,1.7374972355365754,0.589675,0.58805
61,1.7058709469437598,1.7303693246841432,0.5914625,0.5933
62,1.6871348774433137,1.7112718993425369,0.5917375,0.5925
63,1.7163132083415986,1.7418649023771287,0.59095,0.5906
64,1.734164977967739,1.7612755084037781,0.5909,0.58955
65,1.6799049973487854,1.706163813471794,0.59485,0.59205
66,1.6868660879135131,1.7130084198713302,0.598625,0.59585
67,1.6977671709656716,1.7257164460420609,0.599175,0.5977
68,1.6715572330355644,1.6959158420562743,0.5961375,0.59435
69,1.653228313922882,1.6792010366916656,0.6004625,0.59775
70,1.6798263081908227,1.708286508321762,0.5989625,0.59435
71,1.659699632525444,1.6879780596494676,0.6003,0.5935
72,1.6404700833559036,1.6690881544351577,0.6006,0.59595
73,1.646871702671051,1.6733463609218597,0.5997375,0.59485
74,1.6481591260433197,1.6740412873029709,0.602525,0.5986
75,1.6499634709954263,1.6738585144281388,0.6028375,0.6015
76,1.643367019891739,1.6702775567770005,0.6065375,0.6037
77,1.618072030544281,1.6441560536623,0.6081,0.60455
78,1.6316505786776543,1.6615753054618836,0.6072625,0.60245
79,1.6729867997765542,1.7074396765232087,0.5999,0.5948
80,1.6574634715914727,1.6912208658456802,0.5994875,0.59505
81,1.6426406607031823,1.6730868709087372,0.6059375,0.6026
82,1.6746357262134552,1.705962406396866,0.6021125,0.5969
83,1.6501611590385437,1.6811094492673875,0.6066625,0.602
84,1.6260200718045235,1.6523236560821533,0.609375,0.6055
85,1.7101318448781968,1.7351072883605958,0.593525,0.59145
86,1.6862691250443458,1.7121794682741165,0.5941125,0.5898
87,1.6998998141288757,1.7248898327350617,0.5933125,0.59225
88,1.6738632056117058,1.7006920051574708,0.5973125,0.59415
89,1.680901754796505,1.7059896463155746,0.595775,0.5926
90,1.6671195524930953,1.6896354740858077,0.5965375,0.59235
91,1.6622684049606322,1.6882156175374985,0.596425,0.5918
92,1.7474669334292412,1.7713620603084563,0.589725,0.5849
93,1.6830907565355302,1.7103862208127976,0.5951125,0.5903
94,1.6951765221357347,1.7195195990800858,0.591525,0.5887
95,1.7101749849319459,1.7322310245037078,0.589775,0.5847
96,1.7300822886824607,1.7476746955513953,0.5932,0.591
97,1.7094378507137298,1.7298861253261566,0.591525,0.5888
98,1.6944903519749641,1.7156908106803894,0.594325,0.59065
99,1.7131167447566986,1.73755117893219,0.591175,0.58775
100,1.6923766580224038,1.7171921825408936,0.5909625,0.58735
101,1.732956680059433,1.761720649600029,0.5888625,0.58345
102,1.720710321366787,1.7478138989210128,0.592775,0.5896
103,1.7204363980889321,1.7470168393850327,0.5898,0.5866
104,1.7082748210430145,1.7368986064195633,0.5902625,0.5874
105,1.7067278301715851,1.7372413313388824,0.5889375,0.58545
106,1.8088681122660637,1.8405526024103165,0.567075,0.56315
107,1.7385046026110649,1.765966031551361,0.5772875,0.5744
108,1.7216977494955064,1.7496187913417816,0.5832875,0.5794
109,1.725639356970787,1.7516116976737977,0.5869875,0.58315
110,1.71292049407959,1.7410932660102845,0.5894125,0.5868
111,1.728220611512661,1.7520220440626144,0.5885375,0.5875
112,1.706085562109947,1.7340879368782043,0.5863,0.582
113,1.7028286305069924,1.7312587296962738,0.590225,0.5852
114,1.7189435404539108,1.7471774822473527,0.5911125,0.58715
115,1.710709357559681,1.737479510307312,0.589975,0.5864
116,1.704102717936039,1.7317886567115783,0.5902625,0.58635
117,1.7556579062342643,1.7833169227838517,0.583075,0.5784
118,1.7053040426969528,1.7372411793470384,0.5896375,0.58645
119,1.757629378437996,1.7826087671518325,0.5791875,0.5773
120,1.7436185571551324,1.7689251005649567,0.585925,0.58595
121,1.7345678597688674,1.7611015820503235,0.5859375,0.58455
122,1.7399113708734513,1.7715159893035888,0.5818625,0.5787
123,1.7726299273967743,1.8042863273620606,0.578325,0.57505
124,1.7480022424459458,1.7792580354213714,0.578625,0.5743
125,1.7458245822787284,1.7770001715421677,0.5763625,0.572
126,1.73757687240839,1.7665364265441894,0.5850375,0.5812
127,1.734487527012825,1.7639483612775804,0.5833875,0.5789
128,1.7279719278216361,1.7578561919927598,0.5883375,0.58335
129,1.7336216050386428,1.7629819202423096,0.58865,0.58475
130,1.7491072663664817,1.7792494708299638,0.5834625,0.5793
131,1.7170883747935295,1.7475678265094756,0.5865,0.58185
132,1.7522367945313453,1.781898176074028,0.5827375,0.57755
133,1.7307860249280929,1.7632447105646134,0.58425,0.58085
134,1.7518037870526313,1.7821175897121428,0.5782875,0.5746
135,1.7429674407839775,1.7757821244001388,0.5827625,0.57985
136,1.7564933651685715,1.7887092900276185,0.5803625,0.5782
137,1.7337413504719734,1.767546907067299,0.583475,0.5801
138,1.742610591351986,1.773127836585045,0.583075,0.58195
139,1.7599359095096587,1.7883166444301606,0.58075,0.57915
140,1.7293380784988404,1.757436410188675,0.58425,0.58185
141,1.715018402636051,1.7432220062613488,0.5831,0.57935
142,1.728550629913807,1.7566038262844086,0.5841125,0.58185
143,1.725404328107834,1.7541983604431153,0.583575,0.57935
144,1.7552744841575623,1.7887200158834458,0.576975,0.57355
145,1.7438734218478202,1.7736506888270378,0.5824625,0.58
146,1.7448978194594382,1.7731239047646523,0.5844125,0.5815
147,1.7689116641879081,1.7965686428546905,0.5828875,0.58055
148,1.726049812734127,1.7558318543434144,0.5831,0.5792
149,1.7235688570141792,1.7550385522842407,0.586775,0.58385
150,1.7248542237281799,1.756396279335022,0.583775,0.57955
151,1.75455406665802,1.7837331449985505,0.5827125,0.5784
152,1.7533519127964974,1.7833113276958465,0.5829625,0.5786
153,1.7499552363157271,1.7786949050426484,0.5815125,0.57825
154,1.7466224357485771,1.7750651228427887,0.5834875,0.58195
155,1.719498135447502,1.7475993931293488,0.584325,0.5803
156,1.9439539578557015,1.980258737206459,0.5725,0.56835
157,1.7660255277156829,1.7971428537368774,0.5776375,0.57265
158,1.7415082302689553,1.7756783133745193,0.576725,0.57135
159,1.7329301157593726,1.7621656793355942,0.5821375,0.5773
160,1.7266209116578102,1.7606346106529236,0.58605,0.58075
161,1.7305404138565064,1.7686780428886413,0.5830125,0.57615
162,1.7246206218004227,1.7557913786172867,0.5765,0.5728
163,1.735337929725647,1.768840748667717,0.5759125,0.5733
164,1.7459987282752991,1.7808688807487487,0.5749875,0.57025
165,1.7364126154780388,1.773991010785103,0.5801375,0.5747
166,1.7291768491268158,1.7678460466861725,0.580175,0.5746
167,1.7140303912758827,1.7526726585626602,0.5865375,0.58055
168,1.7081465864181518,1.7474212974309922,0.5877,0.57965
169,1.7104327097535132,1.74744344830513,0.5857625,0.5824
170,1.7652659866213798,1.7992003720998764,0.5854625,0.5801
171,1.712450765669346,1.7485871386528016,0.5835625,0.5794
